"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (80) -----------------"
"{'t1': 37, 't2': 38, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 5, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 5, 'rules_t2': 2}"
"{'t1': 38, 't2': 39, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 5, 'rules_t1': 2, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 39, 't2': 40, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 40, 't2': 41, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 41, 't2': 42, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 42, 't2': 43, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 1, 'rules_t2': 6}"
"{'t1': 43, 't2': 44, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 1, 'rules_t1': 6, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 44, 't2': 45, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 4, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 4, 'rules_t2': 3}"
"{'t1': 45, 't2': 46, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 46, 't2': 47, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 47, 't2': 48, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 48, 't2': 49, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 49, 't2': 50, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 50, 't2': 51, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 51, 't2': 52, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 0, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 52, 't2': 53, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 4, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 4, 'rules_t2': 3}"
"{'t1': 53, 't2': 54, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 3, 'rules_t2': 4}"
