0.75	3.1973190307617188	9599.515628576279	12283	1229
1.0	3.1026062965393066	9484.526742696762	11433	1569
1.25	3.0838422775268555	9088.225095510483	10901	1705
1.5	3.0722320079803467	8802.544527292252	10480	1850
