"---------------------> nnschellforall SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 773, 't2': 780, 'similar?': 0.79, 'premature_discard': 105, 'discarded': 2113, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 3486, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 780, 't2': 833, 'similar?': 0.81, 'premature_discard': 0, 'discarded': 1973, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 8473, 'rules_t2': 1973}"
"{'t1': 833, 't2': 845, 'similar?': 0.79, 'premature_discard': 407, 'discarded': 2227, 'used': 8473, 'hits_t1': 8473, 'rules_t1': 1973, 'hits_t2': 8473, 'rules_t2': 2227}"
"{'t1': 845, 't2': 868, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 8473, 'rules_t1': 2227, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 868, 't2': 891, 'similar?': 0.9, 'premature_discard': 0, 'discarded': 996, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 9177, 'rules_t2': 996}"
"{'t1': 891, 't2': 897, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 9177, 'rules_t1': 996, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 897, 't2': 926, 'similar?': 0.82, 'premature_discard': 666, 'discarded': 1798, 'used': 8473, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 8473, 'rules_t2': 1798}"
"{'t1': 926, 't2': 935, 'similar?': 0.66, 'premature_discard': 483, 'discarded': 3340, 'used': 6579, 'hits_t1': 8473, 'rules_t1': 1798, 'hits_t2': 6579, 'rules_t2': 3340}"
"{'t1': 935, 't2': 950, 'similar?': 0.71, 'premature_discard': 775, 'discarded': 2976, 'used': 7175, 'hits_t1': 6579, 'rules_t1': 3340, 'hits_t2': 7175, 'rules_t2': 2976}"
"{'t1': 950, 't2': 954, 'similar?': 0.73, 'premature_discard': 0, 'discarded': 2855, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 2976, 'hits_t2': 7806, 'rules_t2': 2855}"
"{'t1': 954, 't2': 981, 'similar?': 0.73, 'premature_discard': 122, 'discarded': 2894, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2855, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 981, 't2': 985, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 985, 't2': 997, 'similar?': 0.74, 'premature_discard': 0, 'discarded': 2709, 'used': 7806, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 7806, 'rules_t2': 2709}"
"{'t1': 997, 't2': 20, 'similar?': 0.5, 'premature_discard': 244, 'discarded': 4928, 'used': 4991, 'hits_t1': 7806, 'rules_t1': 2709, 'hits_t2': 4991, 'rules_t2': 4928}"
"{'t1': 20, 't2': 160, 'similar?': 0.88, 'premature_discard': 0, 'discarded': 1296, 'used': 9177, 'hits_t1': 4991, 'rules_t1': 4928, 'hits_t2': 9177, 'rules_t2': 1296}"
"{'t1': 160, 't2': 309, 'similar?': 0.69, 'premature_discard': 325, 'discarded': 3203, 'used': 7175, 'hits_t1': 9177, 'rules_t1': 1296, 'hits_t2': 7175, 'rules_t2': 3203}"
"{'t1': 309, 't2': 339, 'similar?': 0.72, 'premature_discard': 323, 'discarded': 2744, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3203, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 339, 't2': 642, 'similar?': 0.72, 'premature_discard': 490, 'discarded': 2744, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 642, 't2': 831, 'similar?': 0.79, 'premature_discard': 597, 'discarded': 2113, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 831, 't2': 872, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 872, 't2': 894, 'similar?': 0.9, 'premature_discard': 294, 'discarded': 571, 'used': 9625, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 9625, 'rules_t2': 571}"
"{'t1': 894, 't2': 53, 'similar?': 0.51, 'premature_discard': 674, 'discarded': 5886, 'used': 4814, 'hits_t1': 9625, 'rules_t1': 571, 'hits_t2': 4814, 'rules_t2': 5886}"
