0.75	26.631718635559082	26770.98680973053	6864060	3486850
1.0	24.836593627929688	16686.910895586014	5650842	4700068
1.25	24.697025537490845	14950.82296705246	5254209	5096701
1.5	24.69084405899048	11819.332788705826	4930865	5420045
