0.75	0.4707181453704834	33949.115317583084	7770531	2580379
1.0	0.4541969299316406	28325.641037225723	7101768	3249142
1.25	0.46144819259643555	26141.608872175217	6908721	3442189
1.5	0.45591092109680176	18930.256470918655	6016404	4334506
