0.75	0.46703219413757324	1296.7187821865082	1604	34
1.0	0.3682684898376465	1304.0696377754211	1604	34
1.25	0.3674743175506592	1255.108716249466	1535	103
1.5	0.36229920387268066	1240.7240507602692	1514	100
