"---------------------> nnschellforall SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (64) -----------------"
"{'t1': 76, 't2': 72, 'similar?': 0.37, 'premature_discard': 0, 'discarded': 6173, 'used': 3682, 'hits_t1': 3303, 'rules_t1': 7178, 'hits_t2': 3682, 'rules_t2': 6173}"
"{'t1': 72, 't2': 94, 'similar?': 0.35, 'premature_discard': 0, 'discarded': 6755, 'used': 3682, 'hits_t1': 3682, 'rules_t1': 6173, 'hits_t2': 3682, 'rules_t2': 6755}"
"{'t1': 94, 't2': 93, 'similar?': 0.26, 'premature_discard': 0, 'discarded': 7521, 'used': 2625, 'hits_t1': 3682, 'rules_t1': 6755, 'hits_t2': 2625, 'rules_t2': 7521}"
"{'t1': 93, 't2': 83, 'similar?': 0.35, 'premature_discard': 0, 'discarded': 6872, 'used': 3682, 'hits_t1': 2625, 'rules_t1': 7521, 'hits_t2': 3682, 'rules_t2': 6872}"
"{'t1': 83, 't2': 74, 'similar?': 0.5, 'premature_discard': 0, 'discarded': 4928, 'used': 4991, 'hits_t1': 3682, 'rules_t1': 6872, 'hits_t2': 4991, 'rules_t2': 4928}"
"{'t1': 74, 't2': 90, 'similar?': 0.42, 'premature_discard': 199, 'discarded': 5764, 'used': 4089, 'hits_t1': 4991, 'rules_t1': 4928, 'hits_t2': 4089, 'rules_t2': 5764}"
"{'t1': 90, 't2': 75, 'similar?': 0.13, 'premature_discard': 289, 'discarded': 8832, 'used': 1350, 'hits_t1': 4089, 'rules_t1': 5764, 'hits_t2': 1350, 'rules_t2': 8832}"
"{'t1': 75, 't2': 111, 'similar?': 0.3, 'premature_discard': 290, 'discarded': 6966, 'used': 2951, 'hits_t1': 1350, 'rules_t1': 8832, 'hits_t2': 2951, 'rules_t2': 6966}"
"{'t1': 111, 't2': 91, 'similar?': 0.38, 'premature_discard': 0, 'discarded': 5999, 'used': 3682, 'hits_t1': 2951, 'rules_t1': 6966, 'hits_t2': 3682, 'rules_t2': 5999}"
"{'t1': 91, 't2': 108, 'similar?': 0.22, 'premature_discard': 153, 'discarded': 7461, 'used': 2047, 'hits_t1': 3682, 'rules_t1': 5999, 'hits_t2': 2047, 'rules_t2': 7461}"
"{'t1': 108, 't2': 97, 'similar?': 0.21, 'premature_discard': 120, 'discarded': 7861, 'used': 2047, 'hits_t1': 2047, 'rules_t1': 7461, 'hits_t2': 2047, 'rules_t2': 7861}"
"{'t1': 97, 't2': 66, 'similar?': 0.27, 'premature_discard': 0, 'discarded': 7276, 'used': 2625, 'hits_t1': 2047, 'rules_t1': 7861, 'hits_t2': 2625, 'rules_t2': 7276}"
"{'t1': 66, 't2': 105, 'similar?': 0.13, 'premature_discard': 91, 'discarded': 8904, 'used': 1350, 'hits_t1': 2625, 'rules_t1': 7276, 'hits_t2': 1350, 'rules_t2': 8904}"
"{'t1': 105, 't2': 123, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 7673, 'used': 2625, 'hits_t1': 1350, 'rules_t1': 8904, 'hits_t2': 2625, 'rules_t2': 7673}"
"{'t1': 123, 't2': 124, 'similar?': 0.25, 'premature_discard': 91, 'discarded': 7103, 'used': 2324, 'hits_t1': 2625, 'rules_t1': 7673, 'hits_t2': 2324, 'rules_t2': 7103}"
"{'t1': 124, 't2': 89, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 8308, 'used': 2047, 'hits_t1': 2324, 'rules_t1': 7103, 'hits_t2': 2047, 'rules_t2': 8308}"
"{'t1': 89, 't2': 86, 'similar?': 0.18, 'premature_discard': 1219, 'discarded': 10019, 'used': 1165, 'hits_t1': 2047, 'rules_t1': 8308, 'hits_t2': 1165, 'rules_t2': 10064}"
"{'t1': 86, 't2': 102, 'similar?': 0.24, 'premature_discard': 484, 'discarded': 7968, 'used': 1771, 'hits_t1': 1165, 'rules_t1': 10064, 'hits_t2': 1771, 'rules_t2': 7968}"
"{'t1': 102, 't2': 71, 'similar?': 0.33, 'premature_discard': 318, 'discarded': 6616, 'used': 3303, 'hits_t1': 1771, 'rules_t1': 7968, 'hits_t2': 3303, 'rules_t2': 6616}"
"{'t1': 71, 't2': 73, 'similar?': 0.3, 'premature_discard': 780, 'discarded': 8330, 'used': 2743, 'hits_t1': 3303, 'rules_t1': 6616, 'hits_t2': 2743, 'rules_t2': 8432}"
"{'t1': 73, 't2': 79, 'similar?': 0.34, 'premature_discard': 3024, 'discarded': 10166, 'used': 533, 'hits_t1': 2743, 'rules_t1': 8432, 'hits_t2': 533, 'rules_t2': 10166}"
"{'t1': 79, 't2': 118, 'similar?': 0.49, 'premature_discard': 3317, 'discarded': 8638, 'used': 2430, 'hits_t1': 533, 'rules_t1': 10166, 'hits_t2': 2430, 'rules_t2': 8832}"
"{'t1': 118, 't2': 112, 'similar?': 0.31, 'premature_discard': 2837, 'discarded': 10425, 'used': 364, 'hits_t1': 2430, 'rules_t1': 8832, 'hits_t2': 364, 'rules_t2': 10425}"
