"---------------------> roundrobin SCHEDULLER, CACHE WITH 10% AND CHUNK OF (40) -----------------"
"{'t1': 0, 't2': 1, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 696, 'hits_t1': 0, 'rules_t1': 4525, 'hits_t2': 696, 'rules_t2': 5883}"
"{'t1': 14, 't2': 15, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 1940, 'rules_t1': 3051, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 15, 't2': 16, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 6367, 'used': 1439, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 1439, 'rules_t2': 6367}"
"{'t1': 16, 't2': 17, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 4478, 'used': 2101, 'hits_t1': 1439, 'rules_t1': 6367, 'hits_t2': 2101, 'rules_t2': 4478}"
"{'t1': 17, 't2': 18, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 3345, 'used': 3234, 'hits_t1': 2101, 'rules_t1': 4478, 'hits_t2': 3234, 'rules_t2': 3345}"
"{'t1': 18, 't2': 19, 'similar?': 0.14, 'premature_discard': 0, 'discarded': 5922, 'used': 1253, 'hits_t1': 3234, 'rules_t1': 3345, 'hits_t2': 1253, 'rules_t2': 5922}"
#
"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 10% AND CHUNK OF (40) -----------------"
"{'t1': 39, 't2': 16, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 7806, 'hits_t1': 0, 'rules_t1': 7806, 'hits_t2': 7806, 'rules_t2': 0}"
"{'t1': 16, 't2': 14, 'similar?': 0.17, 'premature_discard': 0, 'discarded': 0, 'used': 833, 'hits_t1': 7806, 'rules_t1': 0, 'hits_t2': 833, 'rules_t2': 4158}"
"{'t1': 14, 't2': 15, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 775, 'hits_t1': 833, 'rules_t1': 4158, 'hits_t2': 775, 'rules_t2': 5804}"
"{'t1': 15, 't2': 20, 'similar?': 0.28, 'premature_discard': 0, 'discarded': 0, 'used': 2900, 'hits_t1': 775, 'rules_t1': 5804, 'hits_t2': 2900, 'rules_t2': 2588}"
"{'t1': 20, 't2': 22, 'similar?': 0.3, 'premature_discard': 0, 'discarded': 1448, 'used': 2748, 'hits_t1': 2900, 'rules_t1': 2588, 'hits_t2': 2748, 'rules_t2': 3269}"
"{'t1': 22, 't2': 32, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 2152, 'used': 2839, 'hits_t1': 2748, 'rules_t1': 3269, 'hits_t2': 2839, 'rules_t2': 2152}"
"{'t1': 32, 't2': 34, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 0, 'used': 5488, 'hits_t1': 2839, 'rules_t1': 2152, 'hits_t2': 5488, 'rules_t2': 0}"
"{'t1': 34, 't2': 36, 'similar?': 0.27, 'premature_discard': 0, 'discarded': 2795, 'used': 2196, 'hits_t1': 5488, 'rules_t1': 0, 'hits_t2': 2196, 'rules_t2': 2795}"
"{'t1': 36, 't2': 23, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 3051, 'used': 2437, 'hits_t1': 2196, 'rules_t1': 2795, 'hits_t2': 2437, 'rules_t2': 3051}"
"{'t1': 23, 't2': 26, 'similar?': 0.51, 'premature_discard': 0, 'discarded': 1484, 'used': 3041, 'hits_t1': 2437, 'rules_t1': 3051, 'hits_t2': 3041, 'rules_t2': 1484}"
"{'t1': 26, 't2': 29, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 6017, 'hits_t1': 3041, 'rules_t1': 1484, 'hits_t2': 6017, 'rules_t2': 0}"
"{'t1': 29, 't2': 30, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 4991, 'hits_t1': 6017, 'rules_t1': 0, 'hits_t2': 4991, 'rules_t2': 0}"
"{'t1': 30, 't2': 31, 'similar?': 0.36, 'premature_discard': 0, 'discarded': 2224, 'used': 2767, 'hits_t1': 4991, 'rules_t1': 0, 'hits_t2': 2767, 'rules_t2': 2224}"
"{'t1': 31, 't2': 35, 'similar?': 0.22, 'premature_discard': 0, 'discarded': 4885, 'used': 2290, 'hits_t1': 2767, 'rules_t1': 2224, 'hits_t2': 2290, 'rules_t2': 4885}"
"{'t1': 35, 't2': 37, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 4169, 'used': 1848, 'hits_t1': 2290, 'rules_t1': 4885, 'hits_t2': 1848, 'rules_t2': 4169}"
"{'t1': 37, 't2': 8, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 6017, 'hits_t1': 1848, 'rules_t1': 4169, 'hits_t2': 6017, 'rules_t2': 0}"
"{'t1': 8, 't2': 9, 'similar?': 0.45, 'premature_discard': 0, 'discarded': 2066, 'used': 2459, 'hits_t1': 6017, 'rules_t1': 0, 'hits_t2': 2459, 'rules_t2': 2066}"
"{'t1': 9, 't2': 25, 'similar?': 0.04, 'premature_discard': 0, 'discarded': 0, 'used': 7175, 'hits_t1': 2459, 'rules_t1': 2066, 'hits_t2': 7175, 'rules_t2': 0}"
"{'t1': 25, 't2': 5, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 0, 'used': 4525, 'hits_t1': 7175, 'rules_t1': 0, 'hits_t2': 4525, 'rules_t2': 0}"
#
"---------------------> roundrobin SCHEDULLER, CACHE WITH 10% AND CHUNK OF (40) -----------------"
"{'t1': 0, 't2': 1, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 696, 'hits_t1': 0, 'rules_t1': 4525, 'hits_t2': 696, 'rules_t2': 5883}"
"{'t1': 1, 't2': 2, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 0, 'used': 1226, 'hits_t1': 696, 'rules_t1': 5883, 'hits_t2': 1226, 'rules_t2': 3765}"
"{'t1': 2, 't2': 3, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 0, 'used': 1577, 'hits_t1': 1226, 'rules_t1': 3765, 'hits_t2': 1577, 'rules_t2': 5002}"
"{'t1': 3, 't2': 4, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 2945, 'hits_t1': 1577, 'rules_t1': 5002, 'hits_t2': 2945, 'rules_t2': 2543}"
"{'t1': 4, 't2': 5, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 2390, 'used': 1676, 'hits_t1': 2945, 'rules_t1': 2543, 'hits_t2': 1676, 'rules_t2': 2849}"
"{'t1': 5, 't2': 6, 'similar?': 0.18, 'premature_discard': 0, 'discarded': 1977, 'used': 4602, 'hits_t1': 1676, 'rules_t1': 2849, 'hits_t2': 4602, 'rules_t2': 1977}"
"{'t1': 6, 't2': 7, 'similar?': 0.62, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 4602, 'rules_t1': 1977, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 7, 't2': 8, 'similar?': 0.26, 'premature_discard': 0, 'discarded': 3085, 'used': 2932, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 2932, 'rules_t2': 3085}"
"{'t1': 8, 't2': 9, 'similar?': 0.45, 'premature_discard': 0, 'discarded': 0, 'used': 4525, 'hits_t1': 2932, 'rules_t1': 3085, 'hits_t2': 4525, 'rules_t2': 0}"
"{'t1': 9, 't2': 10, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 929, 'used': 4062, 'hits_t1': 4525, 'rules_t1': 0, 'hits_t2': 4062, 'rules_t2': 929}"
"{'t1': 10, 't2': 11, 'similar?': 0.03, 'premature_discard': 0, 'discarded': 2750, 'used': 3829, 'hits_t1': 4062, 'rules_t1': 929, 'hits_t2': 3829, 'rules_t2': 2750}"
"{'t1': 11, 't2': 12, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 1566, 'used': 3425, 'hits_t1': 3829, 'rules_t1': 2750, 'hits_t2': 3425, 'rules_t2': 1566}"
"{'t1': 12, 't2': 13, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 4928, 'used': 1651, 'hits_t1': 3425, 'rules_t1': 1566, 'hits_t2': 1651, 'rules_t2': 4928}"
"{'t1': 13, 't2': 14, 'similar?': 0.14, 'premature_discard': 0, 'discarded': 3051, 'used': 1940, 'hits_t1': 1651, 'rules_t1': 4928, 'hits_t2': 1940, 'rules_t2': 3051}"
"{'t1': 14, 't2': 15, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 1940, 'rules_t1': 3051, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 15, 't2': 16, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 6367, 'used': 1439, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 1439, 'rules_t2': 6367}"
"{'t1': 16, 't2': 17, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 4478, 'used': 2101, 'hits_t1': 1439, 'rules_t1': 6367, 'hits_t2': 2101, 'rules_t2': 4478}"
"{'t1': 17, 't2': 18, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 3345, 'used': 3234, 'hits_t1': 2101, 'rules_t1': 4478, 'hits_t2': 3234, 'rules_t2': 3345}"
"{'t1': 18, 't2': 19, 'similar?': 0.14, 'premature_discard': 0, 'discarded': 5922, 'used': 1253, 'hits_t1': 3234, 'rules_t1': 3345, 'hits_t2': 1253, 'rules_t2': 5922}"
"{'t1': 19, 't2': 20, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 3695, 'used': 1793, 'hits_t1': 1253, 'rules_t1': 5922, 'hits_t2': 1793, 'rules_t2': 3695}"
"{'t1': 20, 't2': 21, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 1793, 'rules_t1': 3695, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 21, 't2': 22, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 3875, 'used': 2142, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 2142, 'rules_t2': 3875}"
"{'t1': 22, 't2': 23, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 3400, 'used': 2088, 'hits_t1': 2142, 'rules_t1': 3875, 'hits_t2': 2088, 'rules_t2': 3400}"
"{'t1': 23, 't2': 24, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 2965, 'used': 4210, 'hits_t1': 2088, 'rules_t1': 3400, 'hits_t2': 4210, 'rules_t2': 2965}"
"{'t1': 24, 't2': 25, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 4833, 'used': 2342, 'hits_t1': 4210, 'rules_t1': 2965, 'hits_t2': 2342, 'rules_t2': 4833}"
"{'t1': 25, 't2': 26, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 2109, 'used': 2416, 'hits_t1': 2342, 'rules_t1': 4833, 'hits_t2': 2416, 'rules_t2': 2109}"
"{'t1': 26, 't2': 27, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 4062, 'used': 2517, 'hits_t1': 2416, 'rules_t1': 2109, 'hits_t2': 2517, 'rules_t2': 4062}"
"{'t1': 27, 't2': 28, 'similar?': 0.56, 'premature_discard': 0, 'discarded': 2490, 'used': 4089, 'hits_t1': 2517, 'rules_t1': 4062, 'hits_t2': 4089, 'rules_t2': 2490}"
"{'t1': 28, 't2': 29, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 3989, 'used': 2028, 'hits_t1': 4089, 'rules_t1': 2490, 'hits_t2': 2028, 'rules_t2': 3989}"
"{'t1': 29, 't2': 30, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 2121, 'used': 2870, 'hits_t1': 2028, 'rules_t1': 3989, 'hits_t2': 2870, 'rules_t2': 2121}"
"{'t1': 30, 't2': 31, 'similar?': 0.36, 'premature_discard': 0, 'discarded': 2222, 'used': 2769, 'hits_t1': 2870, 'rules_t1': 2121, 'hits_t2': 2769, 'rules_t2': 2222}"
"{'t1': 31, 't2': 32, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 1708, 'used': 3283, 'hits_t1': 2769, 'rules_t1': 2222, 'hits_t2': 3283, 'rules_t2': 1708}"
"{'t1': 32, 't2': 33, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 4130, 'used': 2449, 'hits_t1': 3283, 'rules_t1': 1708, 'hits_t2': 2449, 'rules_t2': 4130}"
"{'t1': 33, 't2': 34, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 2041, 'used': 3447, 'hits_t1': 2449, 'rules_t1': 4130, 'hits_t2': 3447, 'rules_t2': 2041}"
"{'t1': 34, 't2': 35, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 4339, 'used': 2836, 'hits_t1': 3447, 'rules_t1': 2041, 'hits_t2': 2836, 'rules_t2': 4339}"
"{'t1': 35, 't2': 36, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 1914, 'used': 3077, 'hits_t1': 2836, 'rules_t1': 4339, 'hits_t2': 3077, 'rules_t2': 1914}"
"{'t1': 36, 't2': 37, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 3286, 'used': 2731, 'hits_t1': 3077, 'rules_t1': 1914, 'hits_t2': 2731, 'rules_t2': 3286}"
"{'t1': 37, 't2': 38, 'similar?': 0.03, 'premature_discard': 0, 'discarded': 805, 'used': 5774, 'hits_t1': 2731, 'rules_t1': 3286, 'hits_t2': 5774, 'rules_t2': 805}"
"{'t1': 38, 't2': 39, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 6323, 'used': 1483, 'hits_t1': 5774, 'rules_t1': 805, 'hits_t2': 1483, 'rules_t2': 6323}"
#
"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 10% AND CHUNK OF (40) -----------------"
"{'t1': 39, 't2': 16, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 7806, 'hits_t1': 0, 'rules_t1': 7806, 'hits_t2': 7806, 'rules_t2': 0}"
"{'t1': 16, 't2': 33, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 696, 'hits_t1': 7806, 'rules_t1': 0, 'hits_t2': 696, 'rules_t2': 5883}"
"{'t1': 33, 't2': 38, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 696, 'rules_t1': 5883, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 38, 't2': 0, 'similar?': 0.18, 'premature_discard': 0, 'discarded': 0, 'used': 1417, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 1417, 'rules_t2': 3108}"
"{'t1': 0, 't2': 1, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 1576, 'hits_t1': 1417, 'rules_t1': 3108, 'hits_t2': 1576, 'rules_t2': 5003}"
"{'t1': 1, 't2': 3, 'similar?': 0.21, 'premature_discard': 0, 'discarded': 4435, 'used': 1767, 'hits_t1': 1576, 'rules_t1': 5003, 'hits_t2': 1767, 'rules_t2': 4812}"
"{'t1': 3, 't2': 4, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 2331, 'used': 3157, 'hits_t1': 1767, 'rules_t1': 4812, 'hits_t2': 3157, 'rules_t2': 2331}"
"{'t1': 4, 't2': 6, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 1866, 'used': 4713, 'hits_t1': 3157, 'rules_t1': 2331, 'hits_t2': 4713, 'rules_t2': 1866}"
"{'t1': 6, 't2': 7, 'similar?': 0.62, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 4713, 'rules_t1': 1866, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 7, 't2': 11, 'similar?': 0.45, 'premature_discard': 0, 'discarded': 3289, 'used': 3290, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 3290, 'rules_t2': 3289}"
"{'t1': 11, 't2': 12, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 1560, 'used': 3431, 'hits_t1': 3290, 'rules_t1': 3289, 'hits_t2': 3431, 'rules_t2': 1560}"
"{'t1': 12, 't2': 13, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 1213, 'used': 5366, 'hits_t1': 3431, 'rules_t1': 1560, 'hits_t2': 5366, 'rules_t2': 1213}"
"{'t1': 13, 't2': 14, 'similar?': 0.14, 'premature_discard': 0, 'discarded': 2736, 'used': 2255, 'hits_t1': 5366, 'rules_t1': 1213, 'hits_t2': 2255, 'rules_t2': 2736}"
"{'t1': 14, 't2': 15, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 2255, 'rules_t1': 2736, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 15, 't2': 17, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 4076, 'used': 2503, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 2503, 'rules_t2': 4076}"
"{'t1': 17, 't2': 18, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 3300, 'used': 3279, 'hits_t1': 2503, 'rules_t1': 4076, 'hits_t2': 3279, 'rules_t2': 3300}"
"{'t1': 18, 't2': 20, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 2333, 'used': 3155, 'hits_t1': 3279, 'rules_t1': 3300, 'hits_t2': 3155, 'rules_t2': 2333}"
"{'t1': 20, 't2': 21, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 6579, 'hits_t1': 3155, 'rules_t1': 2333, 'hits_t2': 6579, 'rules_t2': 0}"
"{'t1': 21, 't2': 22, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 3782, 'used': 2235, 'hits_t1': 6579, 'rules_t1': 0, 'hits_t2': 2235, 'rules_t2': 3782}"
"{'t1': 22, 't2': 23, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 3340, 'used': 2148, 'hits_t1': 2235, 'rules_t1': 3782, 'hits_t2': 2148, 'rules_t2': 3340}"
"{'t1': 23, 't2': 26, 'similar?': 0.51, 'premature_discard': 0, 'discarded': 1664, 'used': 2861, 'hits_t1': 2148, 'rules_t1': 3340, 'hits_t2': 2861, 'rules_t2': 1664}"
"{'t1': 26, 't2': 27, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 2076, 'used': 4503, 'hits_t1': 2861, 'rules_t1': 1664, 'hits_t2': 4503, 'rules_t2': 2076}"
"{'t1': 27, 't2': 28, 'similar?': 0.56, 'premature_discard': 0, 'discarded': 2417, 'used': 4162, 'hits_t1': 4503, 'rules_t1': 2076, 'hits_t2': 4162, 'rules_t2': 2417}"
"{'t1': 28, 't2': 29, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 0, 'used': 6017, 'hits_t1': 4162, 'rules_t1': 2417, 'hits_t2': 6017, 'rules_t2': 0}"
"{'t1': 29, 't2': 32, 'similar?': 0.31, 'premature_discard': 0, 'discarded': 1628, 'used': 3363, 'hits_t1': 6017, 'rules_t1': 0, 'hits_t2': 3363, 'rules_t2': 1628}"
"{'t1': 32, 't2': 34, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 1690, 'used': 3798, 'hits_t1': 3363, 'rules_t1': 1628, 'hits_t2': 3798, 'rules_t2': 1690}"
"{'t1': 34, 't2': 36, 'similar?': 0.27, 'premature_discard': 0, 'discarded': 2187, 'used': 2804, 'hits_t1': 3798, 'rules_t1': 1690, 'hits_t2': 2804, 'rules_t2': 2187}"
"{'t1': 36, 't2': 30, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 4991, 'hits_t1': 2804, 'rules_t1': 2187, 'hits_t2': 4991, 'rules_t2': 0}"
"{'t1': 30, 't2': 31, 'similar?': 0.36, 'premature_discard': 0, 'discarded': 2389, 'used': 2602, 'hits_t1': 4991, 'rules_t1': 0, 'hits_t2': 2602, 'rules_t2': 2389}"
"{'t1': 31, 't2': 2, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 3478, 'used': 1513, 'hits_t1': 2602, 'rules_t1': 2389, 'hits_t2': 1513, 'rules_t2': 3478}"
"{'t1': 2, 't2': 35, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 4780, 'used': 2395, 'hits_t1': 1513, 'rules_t1': 3478, 'hits_t2': 2395, 'rules_t2': 4780}"
"{'t1': 35, 't2': 5, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 2119, 'used': 2406, 'hits_t1': 2395, 'rules_t1': 4780, 'hits_t2': 2406, 'rules_t2': 2119}"
"{'t1': 5, 't2': 37, 'similar?': 0.34, 'premature_discard': 0, 'discarded': 3200, 'used': 2817, 'hits_t1': 2406, 'rules_t1': 2119, 'hits_t2': 2817, 'rules_t2': 3200}"
"{'t1': 37, 't2': 8, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 6017, 'hits_t1': 2817, 'rules_t1': 3200, 'hits_t2': 6017, 'rules_t2': 0}"
"{'t1': 8, 't2': 9, 'similar?': 0.45, 'premature_discard': 0, 'discarded': 0, 'used': 4525, 'hits_t1': 6017, 'rules_t1': 0, 'hits_t2': 4525, 'rules_t2': 0}"
"{'t1': 9, 't2': 24, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 5759, 'used': 1416, 'hits_t1': 4525, 'rules_t1': 0, 'hits_t2': 1416, 'rules_t2': 5759}"
"{'t1': 24, 't2': 25, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 0, 'used': 7175, 'hits_t1': 1416, 'rules_t1': 5759, 'hits_t2': 7175, 'rules_t2': 0}"
"{'t1': 25, 't2': 10, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 2810, 'used': 2181, 'hits_t1': 7175, 'rules_t1': 0, 'hits_t2': 2181, 'rules_t2': 2810}"
"{'t1': 10, 't2': 19, 'similar?': 0.05, 'premature_discard': 0, 'discarded': 0, 'used': 7175, 'hits_t1': 2181, 'rules_t1': 2810, 'hits_t2': 7175, 'rules_t2': 0}"
#
