64,0.75,0.12023622047244097,1.0,0.0,0.2707875221167276,0.5988883742473368,5,0,1.3707453154481894,0.5988883742473368,5,0,1.3707453154481892,0.5988883742473368,5,0,1.3707453154481894
64,1.0,0.12023622047244097,1.0,0.0,0.2707875221167276,0.5988883742473368,5,0,1.3707453154481894,0.5988883742473368,5,0,1.3707453154481892,0.5988883742473368,5,0,1.3707453154481894
64,1.25,0.12023622047244097,1.0,0.0,0.2707875221167276,0.6410375173691524,5,0,1.3902332645484072,0.6410375173691524,5,0,1.3902332645484072,0.6410375173691524,5,0,1.3902332645484072
64,1.5,0.12023622047244097,1.0,0.0,0.2707875221167276,0.6428902269569245,5,0,1.3903772326230963,0.6428902269569245,5,0,1.3903772326230963,0.6428902269569245,5,0,1.3903772326230963
128,0.75,0.15731357109773042,1.0,0.0,0.3069778419043821,0.7684113015284854,5,0,1.5248756622884594,0.7684113015284854,5,0,1.5248756622884594,0.7684113015284854,5,0,1.5248756622884594
128,1.0,0.15731357109773042,1.0,0.0,0.3069778419043821,0.7684113015284854,5,0,1.5248756622884594,0.7684113015284854,5,0,1.5248756622884594,0.7684113015284854,5,0,1.5248756622884594
128,1.25,0.15731357109773042,1.0,0.0,0.3069778419043821,0.8300138953219083,5,0,1.5484479670950844,0.8300138953219083,5,0,1.5484479670950844,0.8300138953219083,5,0,1.5484479670950844
128,1.5,0.15731357109773042,1.0,0.0,0.3069778419043821,0.8374247336729967,5,0,1.5501402290582913,0.8374247336729967,5,0,1.5501402290582913,0.8374247336729967,5,0,1.5501402290582913
256,0.75,0.2009773043075498,1.0,0.0,0.3483693489429864,0.9069013432144511,5,0,1.6362452031946046,0.9069013432144511,5,0,1.6362452031946049,0.9069013432144511,5,0,1.6362452031946046
256,1.0,0.2009773043075498,1.0,0.0,0.3483693489429864,0.9069013432144511,5,0,1.6362452031946046,0.9069013432144511,5,0,1.6362452031946049,0.9069013432144511,5,0,1.6362452031946046
256,1.25,0.2009773043075498,1.0,0.0,0.3483693489429864,0.9856415006947661,5,0,1.6632355291534677,0.9856415006947661,5,0,1.6632355291534677,0.9856415006947661,5,0,1.6632355291534677
256,1.5,0.2009773043075498,1.0,0.0,0.3483693489429864,0.9972209356183418,5,0,1.6664945091033352,0.9972209356183418,5,0,1.6664945091033352,0.9972209356183418,5,0,1.6664945091033352
