0.75	65.9212532043457	10093.259303331375	11818	1958
1.0	66.27589797973633	10120.45360827446	11818	1958
1.25	66.01364803314209	9944.089671134949	11648	2128
1.5	65.95621299743652	9920.502507209778	11623	2153
