0.75	2.965181827545166	37675.483266592026	8410855	1940055
1.0	2.8554022312164307	31208.883872270584	7731131	2619779
1.25	2.895597457885742	28832.228055238724	7440251	2910659
1.5	2.8700602054595947	21623.273211956024	6633588	3717322
