"---------------------> nnschellbykclusters SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 615, 't2': 77, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1371, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 77, 't2': 49, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 704, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 8473, 'rules_t2': 704}"
"{'t1': 49, 't2': 98, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1371, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 704, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 98, 't2': 790, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 790, 't2': 104, 'similar?': 0.72, 'premature_discard': 0, 'discarded': 2598, 'used': 6579, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 6579, 'rules_t2': 2598}"
"{'t1': 104, 't2': 760, 'similar?': 0.51, 'premature_discard': 970, 'discarded': 4782, 'used': 4991, 'hits_t1': 6579, 'rules_t1': 2598, 'hits_t2': 4991, 'rules_t2': 4782}"
"{'t1': 760, 't2': 65, 'similar?': 0.78, 'premature_discard': 0, 'discarded': 2002, 'used': 7175, 'hits_t1': 4991, 'rules_t1': 4782, 'hits_t2': 7175, 'rules_t2': 2002}"
"{'t1': 65, 't2': 336, 'similar?': 0.57, 'premature_discard': 478, 'discarded': 4215, 'used': 5488, 'hits_t1': 7175, 'rules_t1': 2002, 'hits_t2': 5488, 'rules_t2': 4215}"
"{'t1': 336, 't2': 88, 'similar?': 0.53, 'premature_discard': 484, 'discarded': 4440, 'used': 4991, 'hits_t1': 5488, 'rules_t1': 4215, 'hits_t2': 4991, 'rules_t2': 4440}"
"{'t1': 88, 't2': 467, 'similar?': 0.49, 'premature_discard': 0, 'discarded': 4652, 'used': 4525, 'hits_t1': 4991, 'rules_t1': 4440, 'hits_t2': 4525, 'rules_t2': 4652}"
"{'t1': 467, 't2': 126, 'similar?': 0.66, 'premature_discard': 0, 'discarded': 3340, 'used': 6579, 'hits_t1': 4525, 'rules_t1': 4652, 'hits_t2': 6579, 'rules_t2': 3340}"
"{'t1': 126, 't2': 924, 'similar?': 0.8, 'premature_discard': 0, 'discarded': 1900, 'used': 7806, 'hits_t1': 6579, 'rules_t1': 3340, 'hits_t2': 7806, 'rules_t2': 1900}"
"{'t1': 924, 't2': 114, 'similar?': 0.81, 'premature_discard': 556, 'discarded': 1807, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 1900, 'hits_t2': 7806, 'rules_t2': 1807}"
"{'t1': 114, 't2': 113, 'similar?': 0.78, 'premature_discard': 0, 'discarded': 2002, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 1807, 'hits_t2': 7175, 'rules_t2': 2002}"
"{'t1': 113, 't2': 142, 'similar?': 0.85, 'premature_discard': 244, 'discarded': 1020, 'used': 8157, 'hits_t1': 7175, 'rules_t1': 2002, 'hits_t2': 8157, 'rules_t2': 1020}"
"{'t1': 142, 't2': 554, 'similar?': 0.41, 'premature_discard': 57, 'discarded': 5830, 'used': 4089, 'hits_t1': 8157, 'rules_t1': 1020, 'hits_t2': 4089, 'rules_t2': 5830}"
"{'t1': 554, 't2': 7, 'similar?': 0.3, 'premature_discard': 75, 'discarded': 6753, 'used': 2951, 'hits_t1': 4089, 'rules_t1': 5830, 'hits_t2': 2951, 'rules_t2': 6753}"
"{'t1': 7, 't2': 720, 'similar?': 0.35, 'premature_discard': 206, 'discarded': 6731, 'used': 3682, 'hits_t1': 2951, 'rules_t1': 6753, 'hits_t2': 3682, 'rules_t2': 6731}"
"{'t1': 720, 't2': 159, 'similar?': 0.54, 'premature_discard': 0, 'discarded': 4186, 'used': 4991, 'hits_t1': 3682, 'rules_t1': 6731, 'hits_t2': 4991, 'rules_t2': 4186}"
"{'t1': 159, 't2': 772, 'similar?': 0.39, 'premature_discard': 361, 'discarded': 6465, 'used': 4089, 'hits_t1': 4991, 'rules_t1': 4186, 'hits_t2': 4089, 'rules_t2': 6465}"
"{'t1': 772, 't2': 247, 'similar?': 0.8, 'premature_discard': 0, 'discarded': 1967, 'used': 7806, 'hits_t1': 4089, 'rules_t1': 6465, 'hits_t2': 7806, 'rules_t2': 1967}"
"{'t1': 247, 't2': 776, 'similar?': 0.18, 'premature_discard': 184, 'discarded': 8071, 'used': 1793, 'hits_t1': 7806, 'rules_t1': 1967, 'hits_t2': 1793, 'rules_t2': 8071}"
"{'t1': 776, 't2': 275, 'similar?': 0.35, 'premature_discard': 165, 'discarded': 6701, 'used': 3682, 'hits_t1': 1793, 'rules_t1': 8071, 'hits_t2': 3682, 'rules_t2': 6701}"
"{'t1': 275, 't2': 922, 'similar?': 0.63, 'premature_discard': 0, 'discarded': 3890, 'used': 6579, 'hits_t1': 3682, 'rules_t1': 6701, 'hits_t2': 6579, 'rules_t2': 3890}"
"{'t1': 922, 't2': 16, 'similar?': 0.43, 'premature_discard': 213, 'discarded': 5927, 'used': 4525, 'hits_t1': 6579, 'rules_t1': 3890, 'hits_t2': 4525, 'rules_t2': 5927}"
"{'t1': 16, 't2': 809, 'similar?': 0.48, 'premature_discard': 0, 'discarded': 5379, 'used': 4991, 'hits_t1': 4525, 'rules_t1': 5927, 'hits_t2': 4991, 'rules_t2': 5379}"
"{'t1': 809, 't2': 24, 'similar?': 0.38, 'premature_discard': 0, 'discarded': 6119, 'used': 3682, 'hits_t1': 4991, 'rules_t1': 5379, 'hits_t2': 3682, 'rules_t2': 6119}"
"{'t1': 24, 't2': 483, 'similar?': 0.24, 'premature_discard': 105, 'discarded': 7192, 'used': 2324, 'hits_t1': 3682, 'rules_t1': 6119, 'hits_t2': 2324, 'rules_t2': 7192}"
"{'t1': 483, 't2': 31, 'similar?': 0.18, 'premature_discard': 0, 'discarded': 7286, 'used': 1561, 'hits_t1': 2324, 'rules_t1': 7192, 'hits_t2': 1561, 'rules_t2': 7286}"
"{'t1': 31, 't2': 184, 'similar?': 0.31, 'premature_discard': 171, 'discarded': 6618, 'used': 2951, 'hits_t1': 1561, 'rules_t1': 7286, 'hits_t2': 2951, 'rules_t2': 6618}"
"{'t1': 184, 't2': 32, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 8177, 'used': 2047, 'hits_t1': 2951, 'rules_t1': 6618, 'hits_t2': 2047, 'rules_t2': 8177}"
"{'t1': 32, 't2': 682, 'similar?': 0.32, 'premature_discard': 316, 'discarded': 6922, 'used': 3303, 'hits_t1': 2047, 'rules_t1': 8177, 'hits_t2': 3303, 'rules_t2': 6922}"
"{'t1': 682, 't2': 18, 'similar?': 0.25, 'premature_discard': 140, 'discarded': 7724, 'used': 2625, 'hits_t1': 3303, 'rules_t1': 6922, 'hits_t2': 2625, 'rules_t2': 7724}"
"{'t1': 18, 't2': 56, 'similar?': 0.35, 'premature_discard': 85, 'discarded': 6787, 'used': 3682, 'hits_t1': 2625, 'rules_t1': 7724, 'hits_t2': 3682, 'rules_t2': 6787}"
"{'t1': 56, 't2': 28, 'similar?': 0.42, 'premature_discard': 0, 'discarded': 5676, 'used': 4089, 'hits_t1': 3682, 'rules_t1': 6787, 'hits_t2': 4089, 'rules_t2': 5676}"
"{'t1': 28, 't2': 750, 'similar?': 0.18, 'premature_discard': 178, 'discarded': 8373, 'used': 1793, 'hits_t1': 4089, 'rules_t1': 5676, 'hits_t2': 1793, 'rules_t2': 8373}"
"{'t1': 750, 't2': 4, 'similar?': 0.22, 'premature_discard': 244, 'discarded': 8144, 'used': 2324, 'hits_t1': 1793, 'rules_t1': 8373, 'hits_t2': 2324, 'rules_t2': 8144}"
"{'t1': 4, 't2': 732, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 6226, 'used': 2951, 'hits_t1': 2324, 'rules_t1': 8144, 'hits_t2': 2951, 'rules_t2': 6226}"
"{'t1': 732, 't2': 278, 'similar?': 0.36, 'premature_discard': 802, 'discarded': 6641, 'used': 3682, 'hits_t1': 2951, 'rules_t1': 6226, 'hits_t2': 3682, 'rules_t2': 6641}"
