"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 81, 't2': 106, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 1961, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 106, 't2': 64, 'similar?': 0.68, 'premature_discard': 0, 'discarded': 3437, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7175, 'rules_t2': 3437}"
"{'t1': 64, 't2': 146, 'similar?': 0.67, 'premature_discard': 241, 'discarded': 3486, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3437, 'hits_t2': 7175, 'rules_t2': 3486}"
"{'t1': 146, 't2': 119, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 7175, 'rules_t1': 3486, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 119, 't2': 137, 'similar?': 0.7, 'premature_discard': 4779, 'discarded': 7826, 'used': 3125, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 3125, 'rules_t2': 8041}"
"{'t1': 137, 't2': 148, 'similar?': 0.73, 'premature_discard': 2135, 'discarded': 5244, 'used': 5456, 'hits_t1': 3125, 'rules_t1': 8041, 'hits_t2': 5456, 'rules_t2': 5244}"
"{'t1': 148, 't2': 151, 'similar?': 0.73, 'premature_discard': 0, 'discarded': 2894, 'used': 7806, 'hits_t1': 5456, 'rules_t1': 5244, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 151, 't2': 170, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 170, 't2': 241, 'similar?': 0.79, 'premature_discard': 537, 'discarded': 2113, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 241, 't2': 225, 'similar?': 0.8, 'premature_discard': 0, 'discarded': 2150, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 8473, 'rules_t2': 2150}"
"{'t1': 225, 't2': 248, 'similar?': 0.67, 'premature_discard': 201, 'discarded': 3486, 'used': 7175, 'hits_t1': 8473, 'rules_t1': 2150, 'hits_t2': 7175, 'rules_t2': 3486}"
