"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (1000) -----------------"
"{'t1': 45, 't2': 46, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 0, 'used': 8446, 'hits_t1': 7924, 'rules_t1': 3144, 'hits_t2': 8446, 'rules_t2': 731}"
"{'t1': 46, 't2': 47, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 7352, 'hits_t1': 8446, 'rules_t1': 731, 'hits_t2': 7352, 'rules_t2': 3090}"
"{'t1': 47, 't2': 48, 'similar?': 0.04, 'premature_discard': 0, 'discarded': 0, 'used': 5799, 'hits_t1': 7352, 'rules_t1': 3090, 'hits_t2': 5799, 'rules_t2': 4069}"
"{'t1': 48, 't2': 49, 'similar?': 0.03, 'premature_discard': 0, 'discarded': 0, 'used': 8443, 'hits_t1': 5799, 'rules_t1': 4069, 'hits_t2': 8443, 'rules_t2': 734}"
"{'t1': 49, 't2': 50, 'similar?': 0.39, 'premature_discard': 0, 'discarded': 0, 'used': 9007, 'hits_t1': 8443, 'rules_t1': 734, 'hits_t2': 9007, 'rules_t2': 1553}"
"{'t1': 50, 't2': 51, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 0, 'used': 5489, 'hits_t1': 9007, 'rules_t1': 1553, 'hits_t2': 5489, 'rules_t2': 4881}"
"{'t1': 51, 't2': 52, 'similar?': 0.22, 'premature_discard': 0, 'discarded': 0, 'used': 9662, 'hits_t1': 5489, 'rules_t1': 4881, 'hits_t2': 9662, 'rules_t2': 1038}"
"{'t1': 52, 't2': 53, 'similar?': 0.51, 'premature_discard': 0, 'discarded': 0, 'used': 9597, 'hits_t1': 9662, 'rules_t1': 1038, 'hits_t2': 9597, 'rules_t2': 1103}"
"{'t1': 53, 't2': 54, 'similar?': 0.29, 'premature_discard': 0, 'discarded': 0, 'used': 8667, 'hits_t1': 9597, 'rules_t1': 1103, 'hits_t2': 8667, 'rules_t2': 1604}"
"{'t1': 54, 't2': 55, 'similar?': 0.34, 'premature_discard': 0, 'discarded': 0, 'used': 9544, 'hits_t1': 8667, 'rules_t1': 1604, 'hits_t2': 9544, 'rules_t2': 1156}"
"{'t1': 55, 't2': 56, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 6047, 'hits_t1': 9544, 'rules_t1': 1156, 'hits_t2': 6047, 'rules_t2': 4422}"
"{'t1': 56, 't2': 57, 'similar?': 0.23, 'premature_discard': 0, 'discarded': 0, 'used': 8612, 'hits_t1': 6047, 'rules_t1': 4422, 'hits_t2': 8612, 'rules_t2': 2579}"
"{'t1': 57, 't2': 58, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 0, 'used': 6909, 'hits_t1': 8612, 'rules_t1': 2579, 'hits_t2': 6909, 'rules_t2': 4245}"
"{'t1': 58, 't2': 59, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 6141, 'hits_t1': 6909, 'rules_t1': 4245, 'hits_t2': 6141, 'rules_t2': 4073}"
"{'t1': 59, 't2': 60, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 0, 'used': 9884, 'hits_t1': 6141, 'rules_t1': 4073, 'hits_t2': 9884, 'rules_t2': 1313}"
"{'t1': 60, 't2': 61, 'similar?': 0.28, 'premature_discard': 0, 'discarded': 0, 'used': 7331, 'hits_t1': 9884, 'rules_t1': 1313, 'hits_t2': 7331, 'rules_t2': 3114}"
"{'t1': 61, 't2': 62, 'similar?': 0.58, 'premature_discard': 0, 'discarded': 0, 'used': 7973, 'hits_t1': 7331, 'rules_t1': 3114, 'hits_t2': 7973, 'rules_t2': 3306}"
"{'t1': 62, 't2': 63, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 8473, 'hits_t1': 7973, 'rules_t1': 3306, 'hits_t2': 8473, 'rules_t2': 2227}"
"{'t1': 63, 't2': 64, 'similar?': 0.57, 'premature_discard': 0, 'discarded': 0, 'used': 7347, 'hits_t1': 8473, 'rules_t1': 2227, 'hits_t2': 7347, 'rules_t2': 3265}"
"{'t1': 64, 't2': 65, 'similar?': 0.29, 'premature_discard': 0, 'discarded': 0, 'used': 8075, 'hits_t1': 7347, 'rules_t1': 3265, 'hits_t2': 8075, 'rules_t2': 1102}"
"{'t1': 65, 't2': 66, 'similar?': 0.23, 'premature_discard': 0, 'discarded': 0, 'used': 5914, 'hits_t1': 8075, 'rules_t1': 1102, 'hits_t2': 5914, 'rules_t2': 3987}"
"{'t1': 66, 't2': 67, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 0, 'used': 9773, 'hits_t1': 5914, 'rules_t1': 3987, 'hits_t2': 9773, 'rules_t2': 496}"
"{'t1': 67, 't2': 68, 'similar?': 0.08, 'premature_discard': 0, 'discarded': 0, 'used': 6460, 'hits_t1': 9773, 'rules_t1': 496, 'hits_t2': 6460, 'rules_t2': 3932}"
"{'t1': 68, 't2': 69, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 7271, 'hits_t1': 6460, 'rules_t1': 3932, 'hits_t2': 7271, 'rules_t2': 2114}"
"{'t1': 69, 't2': 70, 'similar?': 0.22, 'premature_discard': 0, 'discarded': 0, 'used': 10213, 'hits_t1': 7271, 'rules_t1': 2114, 'hits_t2': 10213, 'rules_t2': 487}"
"{'t1': 70, 't2': 71, 'similar?': 0.23, 'premature_discard': 0, 'discarded': 0, 'used': 7596, 'hits_t1': 10213, 'rules_t1': 487, 'hits_t2': 7596, 'rules_t2': 2323}"
"{'t1': 71, 't2': 72, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 0, 'used': 6802, 'hits_t1': 7596, 'rules_t1': 2323, 'hits_t2': 6802, 'rules_t2': 3053}"
"{'t1': 72, 't2': 73, 'similar?': 0.21, 'premature_discard': 0, 'discarded': 0, 'used': 9089, 'hits_t1': 6802, 'rules_t1': 3053, 'hits_t2': 9089, 'rules_t2': 2086}"
"{'t1': 73, 't2': 74, 'similar?': 0.16, 'premature_discard': 0, 'discarded': 0, 'used': 8580, 'hits_t1': 9089, 'rules_t1': 2086, 'hits_t2': 8580, 'rules_t2': 1339}"
"{'t1': 74, 't2': 75, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 4787, 'hits_t1': 8580, 'rules_t1': 1339, 'hits_t2': 4787, 'rules_t2': 5395}"
"{'t1': 75, 't2': 76, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 7204, 'hits_t1': 4787, 'rules_t1': 5395, 'hits_t2': 7204, 'rules_t2': 3277}"
"{'t1': 76, 't2': 77, 'similar?': 0.15, 'premature_discard': 0, 'discarded': 0, 'used': 8334, 'hits_t1': 7204, 'rules_t1': 3277, 'hits_t2': 8334, 'rules_t2': 843}"
