0.75	104.9738118648529	4728.889503240585	5109	2091
1.0	105.011479139328	4732.097743034363	5109	2091
1.25	106.6040551662445	4619.861385345459	4992	2208
1.5	104.89078426361084	4594.486909627914	4975	2225
