"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (160) -----------------"
"{'t1': 66, 't2': 67, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 67, 't2': 68, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 68, 't2': 69, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 69, 't2': 70, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 70, 't2': 71, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 71, 't2': 72, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 72, 't2': 73, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 73, 't2': 74, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 74, 't2': 75, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 75, 't2': 76, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 76, 't2': 77, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 77, 't2': 78, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 78, 't2': 79, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 79, 't2': 80, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 80, 't2': 81, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 81, 't2': 82, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 82, 't2': 83, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 83, 't2': 84, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 0, 'rules_t2': 7}"
