0.75	31.37637734413147	26134.95892214775	6830121	3520789
1.0	31.332983016967773	15539.282479763031	5598906	4752004
1.25	31.380319356918335	12564.218117713928	5189699	5161211
1.5	31.34485673904419	10781.170988559723	4927777	5423133
