"---------------------> neighborhoodrank SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (2160) -----------------"
"{'t1': 305, 't2': 945, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 945, 't2': 1185, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1185, 't2': 2094, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2094, 't2': 292, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 3, 'used': 4, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 4, 'rules_t2': 3}"
"{'t1': 292, 't2': 961, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 961, 't2': 1201, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1201, 't2': 2125, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2125, 't2': 367, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 367, 't2': 1067, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1067, 't2': 1307, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1307, 't2': 2128, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2128, 't2': 351, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 351, 't2': 395, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 395, 't2': 1022, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1022, 't2': 1114, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1114, 't2': 1262, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1262, 't2': 1354, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1354, 't2': 2087, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2087, 't2': 2157, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2157, 't2': 330, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 330, 't2': 938, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 938, 't2': 1178, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1178, 't2': 2096, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2096, 't2': 284, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 284, 't2': 979, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 979, 't2': 1219, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1219, 't2': 260, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 260, 't2': 954, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 954, 't2': 1194, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1194, 't2': 2143, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2143, 't2': 293, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 293, 't2': 996, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 996, 't2': 1236, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1236, 't2': 356, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 356, 't2': 993, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 993, 't2': 1233, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1233, 't2': 287, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 287, 't2': 378, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 378, 't2': 394, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 394, 't2': 1003, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1003, 't2': 1086, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1086, 't2': 1112, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1112, 't2': 1243, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1243, 't2': 1326, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1326, 't2': 1352, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1352, 't2': 2082, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2082, 't2': 2151, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2151, 't2': 2155, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2155, 't2': 984, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 984, 't2': 1108, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1108, 't2': 1224, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1224, 't2': 1348, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1348, 't2': 358, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 358, 't2': 377, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 377, 't2': 1059, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1059, 't2': 1085, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1085, 't2': 1299, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1299, 't2': 1325, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1325, 't2': 240, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 240, 't2': 1042, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1042, 't2': 1282, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1282, 't2': 344, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 344, 't2': 967, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 967, 't2': 1207, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1207, 't2': 2093, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 2093, 't2': 13, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 13, 't2': 504, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 504, 't2': 1447, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1447, 't2': 19, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 19, 't2': 476, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 476, 't2': 1507, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1507, 't2': 1020, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 1020, 't2': 1260, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1260, 't2': 396, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 396, 't2': 1115, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1115, 't2': 1355, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1355, 't2': 328, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 328, 't2': 898, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 898, 't2': 1138, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1138, 't2': 279, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 279, 't2': 995, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 995, 't2': 1235, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1235, 't2': 352, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 352, 't2': 1013, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1013, 't2': 1253, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1253, 't2': 29, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 29, 't2': 43, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 43, 't2': 482, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 482, 't2': 526, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 526, 't2': 1407, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1407, 't2': 1513, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1513, 't2': 26, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 26, 't2': 437, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 437, 't2': 1449, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1449, 't2': 251, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 251, 't2': 947, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 947, 't2': 1187, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1187, 't2': 1045, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 7, 'used': 0, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 0, 'rules_t2': 7}"
"{'t1': 1045, 't2': 1058, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 0, 'rules_t1': 7, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 1058, 't2': 1285, 'similar?': 1.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
