"---------------------> nnschellforall SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 258, 't2': 62, 'similar?': 0.44, 'premature_discard': 5217, 'discarded': 11140, 'used': 0, 'hits_t1': 0, 'rules_t1': 10997, 'hits_t2': 0, 'rules_t2': 11279}"
"{'t1': 62, 't2': 494, 'similar?': 0.4, 'premature_discard': 4747, 'discarded': 11244, 'used': 0, 'hits_t1': 0, 'rules_t1': 11279, 'hits_t2': 0, 'rules_t2': 11244}"
"{'t1': 494, 't2': 112, 'similar?': 0.46, 'premature_discard': 4340, 'discarded': 10334, 'used': 455, 'hits_t1': 0, 'rules_t1': 11244, 'hits_t2': 455, 'rules_t2': 10334}"
"{'t1': 112, 't2': 497, 'similar?': 0.24, 'premature_discard': 455, 'discarded': 8630, 'used': 2261, 'hits_t1': 455, 'rules_t1': 10334, 'hits_t2': 2261, 'rules_t2': 8655}"
"{'t1': 497, 't2': 717, 'similar?': 0.44, 'premature_discard': 5253, 'discarded': 11146, 'used': 0, 'hits_t1': 2261, 'rules_t1': 8655, 'hits_t2': 0, 'rules_t2': 11335}"
"{'t1': 717, 't2': 120, 'similar?': 0.64, 'premature_discard': 7124, 'discarded': 11134, 'used': 0, 'hits_t1': 0, 'rules_t1': 11335, 'hits_t2': 0, 'rules_t2': 11134}"
"{'t1': 120, 't2': 158, 'similar?': 0.48, 'premature_discard': 5762, 'discarded': 11206, 'used': 0, 'hits_t1': 0, 'rules_t1': 11134, 'hits_t2': 0, 'rules_t2': 11322}"
"{'t1': 158, 't2': 162, 'similar?': 0.34, 'premature_discard': 2781, 'discarded': 9908, 'used': 771, 'hits_t1': 0, 'rules_t1': 11322, 'hits_t2': 771, 'rules_t2': 9908}"
"{'t1': 162, 't2': 131, 'similar?': 0.22, 'premature_discard': 60, 'discarded': 8376, 'used': 2324, 'hits_t1': 771, 'rules_t1': 9908, 'hits_t2': 2324, 'rules_t2': 8376}"
"{'t1': 131, 't2': 261, 'similar?': 0.33, 'premature_discard': 2770, 'discarded': 9878, 'used': 1264, 'hits_t1': 2324, 'rules_t1': 8376, 'hits_t2': 1264, 'rules_t2': 10001}"
"{'t1': 261, 't2': 73, 'similar?': 0.49, 'premature_discard': 5615, 'discarded': 11175, 'used': 0, 'hits_t1': 1264, 'rules_t1': 10001, 'hits_t2': 0, 'rules_t2': 11175}"
"{'t1': 73, 't2': 830, 'similar?': 0.49, 'premature_discard': 5691, 'discarded': 11200, 'used': 0, 'hits_t1': 0, 'rules_t1': 11175, 'hits_t2': 0, 'rules_t2': 11206}"
"{'t1': 830, 't2': 307, 'similar?': 0.41, 'premature_discard': 4543, 'discarded': 10958, 'used': 0, 'hits_t1': 0, 'rules_t1': 11206, 'hits_t2': 0, 'rules_t2': 10958}"
"{'t1': 307, 't2': 154, 'similar?': 0.37, 'premature_discard': 378, 'discarded': 6673, 'used': 3276, 'hits_t1': 0, 'rules_t1': 10958, 'hits_t2': 3276, 'rules_t2': 6673}"
