0.75	0.24075698852539062	404.48144459724426	489	47
1.0	0.1315927505493164	402.5436542034149	488	48
1.25	0.1361253261566162	393.1770691871643	480	56
1.5	0.13303637504577637	394.72543835639954	478	58
