0.75	0.19092917442321777	40619.32052874565	8756289	1594621
1.0	0.18534421920776367	35317.97364902496	8239502	2111408
1.25	0.19055771827697754	33680.26926660538	7995561	2355349
1.5	0.19414973258972168	24959.9847137928	7089656	3261254
