"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 63, 't2': 64, 'similar?': 0.57, 'premature_discard': 0, 'discarded': 4595, 'used': 6017, 'hits_t1': 2300, 'rules_t1': 8400, 'hits_t2': 6017, 'rules_t2': 4595}"
"{'t1': 64, 't2': 65, 'similar?': 0.29, 'premature_discard': 85, 'discarded': 6552, 'used': 2625, 'hits_t1': 6017, 'rules_t1': 4595, 'hits_t2': 2625, 'rules_t2': 6552}"
"{'t1': 65, 't2': 66, 'similar?': 0.23, 'premature_discard': 0, 'discarded': 7577, 'used': 2324, 'hits_t1': 2625, 'rules_t1': 6552, 'hits_t2': 2324, 'rules_t2': 7577}"
"{'t1': 66, 't2': 67, 'similar?': 0.1, 'premature_discard': 234, 'discarded': 9282, 'used': 987, 'hits_t1': 2324, 'rules_t1': 7577, 'hits_t2': 987, 'rules_t2': 9282}"
"{'t1': 67, 't2': 68, 'similar?': 0.08, 'premature_discard': 228, 'discarded': 9703, 'used': 689, 'hits_t1': 987, 'rules_t1': 9282, 'hits_t2': 689, 'rules_t2': 9703}"
"{'t1': 68, 't2': 69, 'similar?': 0.25, 'premature_discard': 20, 'discarded': 7061, 'used': 2324, 'hits_t1': 689, 'rules_t1': 9703, 'hits_t2': 2324, 'rules_t2': 7061}"
"{'t1': 69, 't2': 70, 'similar?': 0.22, 'premature_discard': 0, 'discarded': 8376, 'used': 2324, 'hits_t1': 2324, 'rules_t1': 7061, 'hits_t2': 2324, 'rules_t2': 8376}"
"{'t1': 70, 't2': 71, 'similar?': 0.23, 'premature_discard': 0, 'discarded': 7595, 'used': 2324, 'hits_t1': 2324, 'rules_t1': 8376, 'hits_t2': 2324, 'rules_t2': 7595}"
"{'t1': 71, 't2': 72, 'similar?': 0.12, 'premature_discard': 0, 'discarded': 8696, 'used': 1159, 'hits_t1': 2324, 'rules_t1': 7595, 'hits_t2': 1159, 'rules_t2': 8696}"
"{'t1': 72, 't2': 73, 'similar?': 0.21, 'premature_discard': 1864, 'discarded': 9942, 'used': 1148, 'hits_t1': 1159, 'rules_t1': 8696, 'hits_t2': 1148, 'rules_t2': 10027}"
"{'t1': 73, 't2': 74, 'similar?': 0.16, 'premature_discard': 486, 'discarded': 8922, 'used': 997, 'hits_t1': 1148, 'rules_t1': 10027, 'hits_t2': 997, 'rules_t2': 8922}"
"{'t1': 74, 't2': 75, 'similar?': 0.15, 'premature_discard': 16, 'discarded': 8621, 'used': 1561, 'hits_t1': 997, 'rules_t1': 8922, 'hits_t2': 1561, 'rules_t2': 8621}"
