"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (64) -----------------"
"{'t1': 63, 't2': 19, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1293, 'used': 8473, 'hits_t1': 0, 'rules_t1': 10700, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 143, 't2': 135, 'similar?': 0.15, 'premature_discard': 488, 'discarded': 8721, 'used': 1561, 'hits_t1': 1793, 'rules_t1': 7341, 'hits_t2': 1561, 'rules_t2': 8721}"
"{'t1': 135, 't2': 153, 'similar?': 0.37, 'premature_discard': 66, 'discarded': 6237, 'used': 3682, 'hits_t1': 1561, 'rules_t1': 8721, 'hits_t2': 3682, 'rules_t2': 6237}"
"{'t1': 153, 't2': 188, 'similar?': 0.59, 'premature_discard': 0, 'discarded': 4254, 'used': 6017, 'hits_t1': 3682, 'rules_t1': 6237, 'hits_t2': 6017, 'rules_t2': 4254}"
"{'t1': 188, 't2': 175, 'similar?': 0.54, 'premature_discard': 0, 'discarded': 4186, 'used': 4991, 'hits_t1': 6017, 'rules_t1': 4254, 'hits_t2': 4991, 'rules_t2': 4186}"
"{'t1': 175, 't2': 190, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 4991, 'rules_t1': 4186, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 190, 't2': 169, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 7015, 'used': 3303, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 3303, 'rules_t2': 7015}"
"{'t1': 169, 't2': 185, 'similar?': 0.4, 'premature_discard': 3216, 'discarded': 9523, 'used': 1600, 'hits_t1': 3303, 'rules_t1': 7015, 'hits_t2': 1600, 'rules_t2': 9831}"
"{'t1': 185, 't2': 191, 'similar?': 0.73, 'premature_discard': 6095, 'discarded': 9363, 'used': 1260, 'hits_t1': 1600, 'rules_t1': 9831, 'hits_t2': 1260, 'rules_t2': 9363}"
"{'t1': 191, 't2': 171, 'similar?': 0.26, 'premature_discard': 2946, 'discarded': 10848, 'used': 351, 'hits_t1': 1260, 'rules_t1': 9363, 'hits_t2': 351, 'rules_t2': 10999}"
"{'t1': 171, 't2': 164, 'similar?': 0.11, 'premature_discard': 741, 'discarded': 10243, 'used': 314, 'hits_t1': 351, 'rules_t1': 10999, 'hits_t2': 314, 'rules_t2': 10243}"
"{'t1': 164, 't2': 168, 'similar?': 0.51, 'premature_discard': 28, 'discarded': 4837, 'used': 4991, 'hits_t1': 314, 'rules_t1': 10243, 'hits_t2': 4991, 'rules_t2': 4837}"
"{'t1': 168, 't2': 156, 'similar?': 0.25, 'premature_discard': 324, 'discarded': 7784, 'used': 2625, 'hits_t1': 4991, 'rules_t1': 4837, 'hits_t2': 2625, 'rules_t2': 7784}"
"{'t1': 156, 't2': 196, 'similar?': 0.36, 'premature_discard': 0, 'discarded': 6672, 'used': 3682, 'hits_t1': 2625, 'rules_t1': 7784, 'hits_t2': 3682, 'rules_t2': 6672}"
"{'t1': 196, 't2': 201, 'similar?': 0.22, 'premature_discard': 275, 'discarded': 8112, 'used': 2324, 'hits_t1': 3682, 'rules_t1': 6672, 'hits_t2': 2324, 'rules_t2': 8112}"
"{'t1': 201, 't2': 206, 'similar?': 0.38, 'premature_discard': 0, 'discarded': 6607, 'used': 4089, 'hits_t1': 2324, 'rules_t1': 8112, 'hits_t2': 4089, 'rules_t2': 6607}"
"{'t1': 206, 't2': 230, 'similar?': 0.74, 'premature_discard': 0, 'discarded': 2778, 'used': 7806, 'hits_t1': 4089, 'rules_t1': 6607, 'hits_t2': 7806, 'rules_t2': 2778}"
"{'t1': 230, 't2': 237, 'similar?': 0.76, 'premature_discard': 98, 'discarded': 2439, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2778, 'hits_t2': 7806, 'rules_t2': 2439}"
"{'t1': 237, 't2': 213, 'similar?': 0.57, 'premature_discard': 0, 'discarded': 4569, 'used': 6017, 'hits_t1': 7806, 'rules_t1': 2439, 'hits_t2': 6017, 'rules_t2': 4569}"
"{'t1': 213, 't2': 243, 'similar?': 0.78, 'premature_discard': 0, 'discarded': 2230, 'used': 7806, 'hits_t1': 6017, 'rules_t1': 4569, 'hits_t2': 7806, 'rules_t2': 2230}"
"{'t1': 243, 't2': 247, 'similar?': 0.51, 'premature_discard': 412, 'discarded': 4782, 'used': 4991, 'hits_t1': 7806, 'rules_t1': 2230, 'hits_t2': 4991, 'rules_t2': 4782}"
"{'t1': 247, 't2': 207, 'similar?': 0.51, 'premature_discard': 0, 'discarded': 5173, 'used': 5488, 'hits_t1': 4991, 'rules_t1': 4782, 'hits_t2': 5488, 'rules_t2': 5173}"
"{'t1': 207, 't2': 204, 'similar?': 0.6, 'premature_discard': 0, 'discarded': 3689, 'used': 5488, 'hits_t1': 5488, 'rules_t1': 5173, 'hits_t2': 5488, 'rules_t2': 3689}"
"{'t1': 204, 't2': 223, 'similar?': 0.79, 'premature_discard': 300, 'discarded': 2113, 'used': 7806, 'hits_t1': 5488, 'rules_t1': 3689, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 223, 't2': 235, 'similar?': 0.66, 'premature_discard': 235, 'discarded': 3160, 'used': 6017, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 6017, 'rules_t2': 3160}"
"{'t1': 235, 't2': 240, 'similar?': 0.14, 'premature_discard': 783, 'discarded': 9801, 'used': 1426, 'hits_t1': 6017, 'rules_t1': 3160, 'hits_t2': 1426, 'rules_t2': 9990}"
"{'t1': 240, 't2': 238, 'similar?': 0.1, 'premature_discard': 1439, 'discarded': 11259, 'used': 0, 'hits_t1': 1426, 'rules_t1': 9990, 'hits_t2': 0, 'rules_t2': 11259}"
"{'t1': 238, 't2': 214, 'similar?': 0.19, 'premature_discard': 1550, 'discarded': 10253, 'used': 442, 'hits_t1': 0, 'rules_t1': 11259, 'hits_t2': 442, 'rules_t2': 10253}"
"{'t1': 214, 't2': 219, 'similar?': 0.18, 'premature_discard': 1804, 'discarded': 10548, 'used': 662, 'hits_t1': 442, 'rules_t1': 10253, 'hits_t2': 662, 'rules_t2': 10670}"
"{'t1': 219, 't2': 301, 'similar?': 0.33, 'premature_discard': 3817, 'discarded': 11139, 'used': 0, 'hits_t1': 662, 'rules_t1': 10670, 'hits_t2': 0, 'rules_t2': 11139}"
"{'t1': 301, 't2': 256, 'similar?': 0.31, 'premature_discard': 2591, 'discarded': 10085, 'used': 615, 'hits_t1': 0, 'rules_t1': 11139, 'hits_t2': 615, 'rules_t2': 10085}"
"{'t1': 256, 't2': 258, 'similar?': 0.21, 'premature_discard': 332, 'discarded': 8846, 'used': 2104, 'hits_t1': 615, 'rules_t1': 10085, 'hits_t2': 2104, 'rules_t2': 8893}"
"{'t1': 258, 't2': 284, 'similar?': 0.5, 'premature_discard': 5442, 'discarded': 10870, 'used': 0, 'hits_t1': 2104, 'rules_t1': 8893, 'hits_t2': 0, 'rules_t2': 10870}"
"{'t1': 284, 't2': 261, 'similar?': 0.29, 'premature_discard': 3599, 'discarded': 11158, 'used': 0, 'hits_t1': 0, 'rules_t1': 10870, 'hits_t2': 0, 'rules_t2': 11265}"
"{'t1': 261, 't2': 288, 'similar?': 0.36, 'premature_discard': 4377, 'discarded': 11291, 'used': 0, 'hits_t1': 0, 'rules_t1': 11265, 'hits_t2': 0, 'rules_t2': 11323}"
"{'t1': 288, 't2': 306, 'similar?': 0.33, 'premature_discard': 3878, 'discarded': 11224, 'used': 0, 'hits_t1': 0, 'rules_t1': 11323, 'hits_t2': 0, 'rules_t2': 11224}"
"{'t1': 306, 't2': 307, 'similar?': 0.27, 'premature_discard': 2974, 'discarded': 10958, 'used': 0, 'hits_t1': 0, 'rules_t1': 11224, 'hits_t2': 0, 'rules_t2': 10958}"
"{'t1': 307, 't2': 265, 'similar?': 0.22, 'premature_discard': 1754, 'discarded': 10154, 'used': 533, 'hits_t1': 0, 'rules_t1': 10958, 'hits_t2': 533, 'rules_t2': 10154}"
"{'t1': 265, 't2': 260, 'similar?': 0.33, 'premature_discard': 0, 'discarded': 6788, 'used': 3303, 'hits_t1': 533, 'rules_t1': 10154, 'hits_t2': 3303, 'rules_t2': 6788}"
"{'t1': 260, 't2': 266, 'similar?': 0.72, 'premature_discard': 0, 'discarded': 2744, 'used': 7175, 'hits_t1': 3303, 'rules_t1': 6788, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 266, 't2': 273, 'similar?': 0.64, 'premature_discard': 786, 'discarded': 3641, 'used': 6579, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 6579, 'rules_t2': 3641}"
"{'t1': 273, 't2': 315, 'similar?': 0.69, 'premature_discard': 276, 'discarded': 3242, 'used': 7175, 'hits_t1': 6579, 'rules_t1': 3641, 'hits_t2': 7175, 'rules_t2': 3242}"
"{'t1': 315, 't2': 295, 'similar?': 0.2, 'premature_discard': 66, 'discarded': 8328, 'used': 2047, 'hits_t1': 7175, 'rules_t1': 3242, 'hits_t2': 2047, 'rules_t2': 8328}"
"{'t1': 295, 't2': 280, 'similar?': 0.23, 'premature_discard': 465, 'discarded': 8418, 'used': 1895, 'hits_t1': 2047, 'rules_t1': 8328, 'hits_t2': 1895, 'rules_t2': 8418}"
"{'t1': 280, 't2': 302, 'similar?': 0.09, 'premature_discard': 74, 'discarded': 8922, 'used': 833, 'hits_t1': 1895, 'rules_t1': 8418, 'hits_t2': 833, 'rules_t2': 8922}"
"{'t1': 302, 't2': 333, 'similar?': 0.32, 'premature_discard': 34, 'discarded': 7135, 'used': 3303, 'hits_t1': 833, 'rules_t1': 8922, 'hits_t2': 3303, 'rules_t2': 7135}"
"{'t1': 333, 't2': 382, 'similar?': 0.52, 'premature_discard': 120, 'discarded': 5088, 'used': 5488, 'hits_t1': 3303, 'rules_t1': 7135, 'hits_t2': 5488, 'rules_t2': 5088}"
"{'t1': 382, 't2': 359, 'similar?': 0.55, 'premature_discard': 0, 'discarded': 4431, 'used': 5488, 'hits_t1': 5488, 'rules_t1': 5088, 'hits_t2': 5488, 'rules_t2': 4431}"
"{'t1': 359, 't2': 343, 'similar?': 0.4, 'premature_discard': 0, 'discarded': 6181, 'used': 4089, 'hits_t1': 5488, 'rules_t1': 4431, 'hits_t2': 4089, 'rules_t2': 6181}"
"{'t1': 343, 't2': 342, 'similar?': 0.27, 'premature_discard': 189, 'discarded': 7237, 'used': 2625, 'hits_t1': 4089, 'rules_t1': 6181, 'hits_t2': 2625, 'rules_t2': 7237}"
"{'t1': 342, 't2': 353, 'similar?': 0.15, 'premature_discard': 55, 'discarded': 9139, 'used': 1561, 'hits_t1': 2625, 'rules_t1': 7237, 'hits_t2': 1561, 'rules_t2': 9139}"
"{'t1': 353, 't2': 327, 'similar?': 0.51, 'premature_discard': 0, 'discarded': 5212, 'used': 5488, 'hits_t1': 1561, 'rules_t1': 9139, 'hits_t2': 5488, 'rules_t2': 5212}"
"{'t1': 327, 't2': 344, 'similar?': 0.53, 'premature_discard': 4398, 'discarded': 9234, 'used': 1807, 'hits_t1': 5488, 'rules_t1': 5212, 'hits_t2': 1807, 'rules_t2': 9593}"
"{'t1': 344, 't2': 365, 'similar?': 0.26, 'premature_discard': 1233, 'discarded': 8996, 'used': 1129, 'hits_t1': 1807, 'rules_t1': 9593, 'hits_t2': 1129, 'rules_t2': 8996}"
"{'t1': 365, 't2': 337, 'similar?': 0.23, 'premature_discard': 1028, 'discarded': 9192, 'used': 1974, 'hits_t1': 1129, 'rules_t1': 8996, 'hits_t2': 1974, 'rules_t2': 9316}"
"{'t1': 337, 't2': 355, 'similar?': 0.23, 'premature_discard': 2913, 'discarded': 11304, 'used': 0, 'hits_t1': 1974, 'rules_t1': 9316, 'hits_t2': 0, 'rules_t2': 11325}"
"{'t1': 355, 't2': 331, 'similar?': 0.49, 'premature_discard': 5545, 'discarded': 11107, 'used': 0, 'hits_t1': 0, 'rules_t1': 11325, 'hits_t2': 0, 'rules_t2': 11107}"
"{'t1': 331, 't2': 371, 'similar?': 0.48, 'premature_discard': 5767, 'discarded': 11188, 'used': 0, 'hits_t1': 0, 'rules_t1': 11107, 'hits_t2': 0, 'rules_t2': 11349}"
"{'t1': 371, 't2': 352, 'similar?': 0.35, 'premature_discard': 3026, 'discarded': 10251, 'used': 409, 'hits_t1': 0, 'rules_t1': 11349, 'hits_t2': 409, 'rules_t2': 10251}"
"{'t1': 352, 't2': 354, 'similar?': 0.16, 'premature_discard': 1452, 'discarded': 10402, 'used': 758, 'hits_t1': 409, 'rules_t1': 10251, 'hits_t2': 758, 'rules_t2': 10465}"
"{'t1': 354, 't2': 334, 'similar?': 0.33, 'premature_discard': 3982, 'discarded': 11259, 'used': 0, 'hits_t1': 758, 'rules_t1': 10465, 'hits_t2': 0, 'rules_t2': 11259}"
"{'t1': 334, 't2': 433, 'similar?': 0.47, 'premature_discard': 336, 'discarded': 6079, 'used': 4495, 'hits_t1': 0, 'rules_t1': 11259, 'hits_t2': 4495, 'rules_t2': 6079}"
"{'t1': 433, 't2': 390, 'similar?': 0.4, 'premature_discard': 4366, 'discarded': 10694, 'used': 465, 'hits_t1': 4495, 'rules_t1': 6079, 'hits_t2': 465, 'rules_t2': 10956}"
"{'t1': 390, 't2': 446, 'similar?': 0.74, 'premature_discard': 8564, 'discarded': 11400, 'used': 0, 'hits_t1': 465, 'rules_t1': 10956, 'hits_t2': 0, 'rules_t2': 11400}"
"{'t1': 446, 't2': 391, 'similar?': 0.57, 'premature_discard': 6779, 'discarded': 11404, 'used': 0, 'hits_t1': 0, 'rules_t1': 11400, 'hits_t2': 0, 'rules_t2': 11442}"
"{'t1': 391, 't2': 417, 'similar?': 0.66, 'premature_discard': 2416, 'discarded': 6145, 'used': 3774, 'hits_t1': 0, 'rules_t1': 11442, 'hits_t2': 3774, 'rules_t2': 6145}"
"{'t1': 417, 't2': 435, 'similar?': 0.37, 'premature_discard': 911, 'discarded': 7450, 'used': 3529, 'hits_t1': 3774, 'rules_t1': 6145, 'hits_t2': 3529, 'rules_t2': 7584}"
"{'t1': 435, 't2': 393, 'similar?': 0.35, 'premature_discard': 2851, 'discarded': 9824, 'used': 701, 'hits_t1': 3529, 'rules_t1': 7584, 'hits_t2': 701, 'rules_t2': 9824}"
"{'t1': 393, 't2': 387, 'similar?': 0.37, 'premature_discard': 25, 'discarded': 6199, 'used': 3682, 'hits_t1': 701, 'rules_t1': 9824, 'hits_t2': 3682, 'rules_t2': 6199}"
"{'t1': 387, 't2': 416, 'similar?': 0.86, 'premature_discard': 0, 'discarded': 1371, 'used': 8473, 'hits_t1': 3682, 'rules_t1': 6199, 'hits_t2': 8473, 'rules_t2': 1371}"
"{'t1': 416, 't2': 420, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1371, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 1371, 'hits_t2': 7806, 'rules_t2': 1371}"
"{'t1': 420, 't2': 439, 'similar?': 0.81, 'premature_discard': 630, 'discarded': 1889, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 1371, 'hits_t2': 7806, 'rules_t2': 1889}"
"{'t1': 439, 't2': 406, 'similar?': 0.37, 'premature_discard': 0, 'discarded': 6234, 'used': 3682, 'hits_t1': 7806, 'rules_t1': 1889, 'hits_t2': 3682, 'rules_t2': 6234}"
"{'t1': 406, 't2': 402, 'similar?': 0.23, 'premature_discard': 90, 'discarded': 7595, 'used': 2324, 'hits_t1': 3682, 'rules_t1': 6234, 'hits_t2': 2324, 'rules_t2': 7595}"
"{'t1': 402, 't2': 418, 'similar?': 0.09, 'premature_discard': 20, 'discarded': 9707, 'used': 987, 'hits_t1': 2324, 'rules_t1': 7595, 'hits_t2': 987, 'rules_t2': 9707}"
"{'t1': 418, 't2': 429, 'similar?': 0.36, 'premature_discard': 2916, 'discarded': 9679, 'used': 1489, 'hits_t1': 987, 'rules_t1': 9707, 'hits_t2': 1489, 'rules_t2': 9810}"
"{'t1': 429, 't2': 440, 'similar?': 0.15, 'premature_discard': 653, 'discarded': 9526, 'used': 816, 'hits_t1': 1489, 'rules_t1': 9810, 'hits_t2': 816, 'rules_t2': 9526}"
"{'t1': 440, 't2': 468, 'similar?': 0.35, 'premature_discard': 0, 'discarded': 6894, 'used': 3682, 'hits_t1': 816, 'rules_t1': 9526, 'hits_t2': 3682, 'rules_t2': 6894}"
"{'t1': 468, 't2': 455, 'similar?': 0.46, 'premature_discard': 0, 'discarded': 5392, 'used': 4525, 'hits_t1': 3682, 'rules_t1': 6894, 'hits_t2': 4525, 'rules_t2': 5392}"
"{'t1': 455, 't2': 469, 'similar?': 0.44, 'premature_discard': 0, 'discarded': 5772, 'used': 4525, 'hits_t1': 4525, 'rules_t1': 5392, 'hits_t2': 4525, 'rules_t2': 5772}"
"{'t1': 469, 't2': 454, 'similar?': 0.54, 'premature_discard': 0, 'discarded': 4186, 'used': 4991, 'hits_t1': 4525, 'rules_t1': 5772, 'hits_t2': 4991, 'rules_t2': 4186}"
"{'t1': 454, 't2': 452, 'similar?': 0.67, 'premature_discard': 0, 'discarded': 3229, 'used': 6579, 'hits_t1': 4991, 'rules_t1': 4186, 'hits_t2': 6579, 'rules_t2': 3229}"
"{'t1': 452, 't2': 456, 'similar?': 0.89, 'premature_discard': 0, 'discarded': 1056, 'used': 8473, 'hits_t1': 6579, 'rules_t1': 3229, 'hits_t2': 8473, 'rules_t2': 1056}"
"{'t1': 456, 't2': 472, 'similar?': 0.6, 'premature_discard': 0, 'discarded': 3689, 'used': 5488, 'hits_t1': 8473, 'rules_t1': 1056, 'hits_t2': 5488, 'rules_t2': 3689}"
"{'t1': 472, 't2': 467, 'similar?': 0.78, 'premature_discard': 0, 'discarded': 2002, 'used': 7175, 'hits_t1': 5488, 'rules_t1': 3689, 'hits_t2': 7175, 'rules_t2': 2002}"
"{'t1': 467, 't2': 487, 'similar?': 0.67, 'premature_discard': 1156, 'discarded': 3302, 'used': 6579, 'hits_t1': 7175, 'rules_t1': 2002, 'hits_t2': 6579, 'rules_t2': 3302}"
"{'t1': 487, 't2': 477, 'similar?': 0.66, 'premature_discard': 0, 'discarded': 3160, 'used': 6017, 'hits_t1': 6579, 'rules_t1': 3302, 'hits_t2': 6017, 'rules_t2': 3160}"
"{'t1': 477, 't2': 499, 'similar?': 0.41, 'premature_discard': 671, 'discarded': 6000, 'used': 4089, 'hits_t1': 6017, 'rules_t1': 3160, 'hits_t2': 4089, 'rules_t2': 6000}"
"{'t1': 499, 't2': 463, 'similar?': 0.45, 'premature_discard': 0, 'discarded': 5088, 'used': 4089, 'hits_t1': 4089, 'rules_t1': 6000, 'hits_t2': 4089, 'rules_t2': 5088}"
"{'t1': 463, 't2': 488, 'similar?': 0.49, 'premature_discard': 558, 'discarded': 5098, 'used': 4991, 'hits_t1': 4089, 'rules_t1': 5088, 'hits_t2': 4991, 'rules_t2': 5098}"
"{'t1': 488, 't2': 492, 'similar?': 0.35, 'premature_discard': 104, 'discarded': 6858, 'used': 3682, 'hits_t1': 4991, 'rules_t1': 5098, 'hits_t2': 3682, 'rules_t2': 6858}"
"{'t1': 492, 't2': 502, 'similar?': 0.43, 'premature_discard': 0, 'discarded': 5440, 'used': 4089, 'hits_t1': 3682, 'rules_t1': 6858, 'hits_t2': 4089, 'rules_t2': 5440}"
"{'t1': 502, 't2': 461, 'similar?': 0.13, 'premature_discard': 394, 'discarded': 8917, 'used': 1350, 'hits_t1': 4089, 'rules_t1': 5440, 'hits_t2': 1350, 'rules_t2': 8917}"
"{'t1': 461, 't2': 552, 'similar?': 0.22, 'premature_discard': 202, 'discarded': 8187, 'used': 2324, 'hits_t1': 1350, 'rules_t1': 8917, 'hits_t2': 2324, 'rules_t2': 8187}"
"{'t1': 552, 't2': 538, 'similar?': 0.55, 'premature_discard': 0, 'discarded': 4574, 'used': 5488, 'hits_t1': 2324, 'rules_t1': 8187, 'hits_t2': 5488, 'rules_t2': 4574}"
"{'t1': 538, 't2': 554, 'similar?': 0.5, 'premature_discard': 149, 'discarded': 4928, 'used': 4991, 'hits_t1': 5488, 'rules_t1': 4574, 'hits_t2': 4991, 'rules_t2': 4928}"
