0.75	58.81083154678345	26612.19490456581	7198895	3152015
1.0	96.21571254730225	20807.42306804657	6126477	4224433
1.25	62.88690900802612	13018.443201065063	5798716	4552194
1.5	62.647969245910645	11463.201444625854	5549001	4801909
