0.75	39.863648414611816	23249.003191947937	7119996	3230914
1.0	37.29408025741577	14073.895534038544	6014474	4336436
1.25	37.34699892997742	11775.252829551697	5632018	4718892
1.5	37.4842963218689	10320.614926815033	5391830	4959080
